reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
636ecb77-535d-4816-99a9-f80f89f3d34c,RAS 27,https://play-lh.googleusercontent.com/a-/ALV-UjXPErSvsv73TA6Pvw4VeGk8ldLLMRHuIGusXaE7LyxeOUA,Tidak bisa (eror) saat ingin mengubah fasilitas kesehatan. Mohon perbaiki 🙏🏻,2,0,4.7.0,2024-01-31 12:25:04,,,4.7.0
8bab2b18-b796-4fce-8006-0e2b085e6b15,Rohmat,https://play-lh.googleusercontent.com/a-/ALV-UjUqJflEJvigKEk0niRViOcZkynAq1V2unfOv7wtxJ7OrC4,"Tidak bisa daftar, padahal kartu bpjs ada, kenapa NIK KK lagi, nomor HP baru",5,0,4.6.0,2024-01-31 12:13:31,,,4.6.0
72de2340-28d3-4f75-9408-2ab60aefae0f,tanpa sampul chenel,https://play-lh.googleusercontent.com/a-/ALV-UjX3QetcZq8rO1o36Q5Ehauiu6FtODuB00_hb4pMnnF7sF8,kok aplikasi nya ada notifikasi tidak bisa berjalan di emulator ya,1,0,4.7.0,2024-01-31 11:29:02,,,4.7.0
fb404bff-3d08-4cae-a914-b0e6b155213a,zultan Alam,https://play-lh.googleusercontent.com/a/ACg8ocKbXviQ7SOxAfZjovNLAPX0-w7R_Trp2eYRPM2hwxGc=mo,Mudah,5,0,,2024-01-31 09:45:40,,,
2978d39c-6322-4a5e-bf1a-09240a7df5cb,mas dar,https://play-lh.googleusercontent.com/a/ACg8ocKL4XA7oqX8YZi5tMoaqD53fBDKCSePOuUkdX_3C9eu=mo,Apa lg ganguan,5,0,,2024-01-31 09:43:36,,,
2e24c821-210b-4445-94fc-eb65d5842bdc,Boy Zone,https://play-lh.googleusercontent.com/a/ACg8ocJmQJ2StR7XUQgkWzbcV5bTm8o-ITukQlzzmFPPZLKV=mo,Untuk dapat Verifikasi aja gagal berulangkali..buang waktu saja..kurang recommended,1,0,4.7.0,2024-01-31 09:36:52,,,4.7.0
877b1e02-f67d-43fc-941c-af262766eadc,DEWA BAGUS DIAN ANGGARA,https://play-lh.googleusercontent.com/a-/ALV-UjUGgu7Wz8V3YgjsuGqJsUIsziCqBvZ7sXoQIPL5dY7CxpE,Tidak bs di buka,1,0,4.7.0,2024-01-31 09:24:51,,,4.7.0
3052ca3e-0fbf-49a2-a0b2-1d13cfcbbeb5,Syaban Sulaiman,https://play-lh.googleusercontent.com/a-/ALV-UjUTZuqKRgAB5jQ49mloXojqMeySVWD1UGI8_cf-6GP6ag,Okeh,5,0,4.7.0,2024-01-31 09:20:57,,,4.7.0
268c83f2-8d7b-4942-b7fd-85222df2e720,Fatia Haura sahla,https://play-lh.googleusercontent.com/a/ACg8ocLKZKQdAkxIqtn1-WjHJuY6sfNqrcS5Ctf0C-ILcg49=mo,Sangat membatu sekali..... cuma sedikit masalah kalau daftar suka gagal terhubung ke serfer rs gunung jati.....,5,0,4.7.0,2024-01-31 09:17:33,,,4.7.0
139e436a-3924-4452-8418-c33fe46e92a7,betsy tanujaya,https://play-lh.googleusercontent.com/a/ACg8ocIWicz06nZXn_9mGDe1uzCZW5DzbkAOrIU0Hcc1hnh_=mo,Bagus banget. Menolong saya berkali kali. Terima kasih.,5,0,4.7.0,2024-01-31 09:08:11,,,4.7.0
43d1271f-7532-4c38-ab39-e47a97fd7832,Irwan Hoop,https://play-lh.googleusercontent.com/a/ACg8ocKIPmmIl7XaSVX1XkFl83PH9nCN2Pd95HyOpW_8MZg2=mo,Ok,5,0,4.7.0,2024-01-31 09:03:02,,,4.7.0
2b4a5bea-9abf-4a01-95c9-a73612ec84fa,Riska D. April Liani,https://play-lh.googleusercontent.com/a-/ALV-UjXlTEc1wVk8jgynABptjfGsXSvPiKKhw_Wk2AtwCvq8_w,Good,5,0,4.7.0,2024-01-31 09:02:18,,,4.7.0
66277809-5d6c-4b27-91aa-9059d7c412ae,muhammad abdurrokhim,https://play-lh.googleusercontent.com/a-/ALV-UjVz4BDVs2CTS1JWWgWepln15qydWcEhjkdS_uvuAygDObw,Aplikasi sampah kebanyakan buffer. Lelet. Coba lah tim ITnya itu becus atau ganti aja sama yang bener. Gk guna,1,0,4.7.0,2024-01-31 09:01:14,,,4.7.0
855d400a-5dc3-4ab7-be50-75feb5020a37,Odymesha Cristiawan,https://play-lh.googleusercontent.com/a-/ALV-UjX4pfksUcmMPb8SY2HtSEpA552DBwXbCx9zBBt_N9st2QA,Good,5,0,4.7.0,2024-01-31 08:57:21,,,4.7.0
89bd5949-0cb4-4428-a012-afcc73fa2e68,Ismail Marjuki Mail,https://play-lh.googleusercontent.com/a/ACg8ocJOD-w2vdijQ7Fm7OXQztwrnfcHFuhA0Ws3CNQ6cp9H=mo,NIK KTP dan KK sudah aktif di dukcapil kenapa di bilang kosong pada saat ingin nambahin peserta BPJS kesehatan,1,0,,2024-01-31 08:56:37,,,
cef6d182-3942-4d89-b209-1a5567ec6853,smsl bahri,https://play-lh.googleusercontent.com/a-/ALV-UjUiCNtz4e0c93p-JLYatBvqcKrFZ15tUnoupy1QDRmvFg,Daftar di aplikasi ini harus isi data pasien atau yg mendaftarkannya juga bisa,1,0,4.7.0,2024-01-31 08:52:46,,,4.7.0
786fefab-57f7-43ed-afcc-30e7f65a2f42,Cece Rahman Hakim,https://play-lh.googleusercontent.com/a-/ALV-UjXaMmbcJp9sglPeiIPO2aJU4bMVyCv8e3lKrYPhB__MFKE,"Ribet banget.mau daftar aja pusing, alamat tidak sesuai SMS notifikasi susah.",1,0,4.7.0,2024-01-31 08:50:02,,,4.7.0
6c5d7214-2ee0-4192-be9a-caa5a3a9416d,Hendy Prasetyo,https://play-lh.googleusercontent.com/a-/ALV-UjV4HU5UDEZTlCdFLMqZeG7gOx3iZ_wwsxlGVlK3BQ74uFE,"Saya kasih 3 ⭐ dulu. Karena saat ini pd menu ""Riwayat Pelayanan"" hanya bisa menampilkan akun yg login, akan lebih bagus lagi jika bisa mengecek ""Riwayat Pelayanan"" tersebut sesuai peserta yg masih menjadi satu tanggunan, juga sekaligus terdaftar di satu KK........Misal: di satu KK ada 3 peserta yang ditanggung, maka ketiganya bisa saling mengecek ""Riwayat Pelayanan"" tersebut melalui akun masing-masing. Terimakasih.",3,0,4.7.0,2024-01-31 08:47:47,"Hi…Terima kasih atas review dan rating yang diberikan. Informasi riwayat pelayanan merupakan informasi pribadi, maka untuk melihat informasi tersebut masing-masing anggota keluarga dapat mendaftarkan diri sebagai Pengguna Akun Mobile JKN menggunakan nomor identitas anggota keluarga.",2024-01-31 08:28:57,4.7.0
b8cfec2c-1b90-48ed-a216-c25bb52e0ef9,Dedi Zte,https://play-lh.googleusercontent.com/a/ACg8ocJEh_2ZAwF-9UhgpUNQnZWdya0mAG6dFqEWkru4aIq1=mo,TDK ada kendala.,5,0,4.7.0,2024-01-31 08:31:20,,,4.7.0
1747ef32-85ef-4274-bca7-11cfef93801b,Dolly Pasha,https://play-lh.googleusercontent.com/a-/ALV-UjUhyCAiN1yXBwePHu1RPOsWEusRk-X2cn_D9MlkOEVwVQ,Jelas dan mudah,5,0,4.7.0,2024-01-31 08:30:55,,,4.7.0
eadf4115-2117-46bd-b29f-1f202943db35,gina Shoky,https://play-lh.googleusercontent.com/a/ACg8ocLfXP_IOW3gQ-yM75cVyiXytKBCsi9VqmFSIlLaYQdh=mo,Ga bisa aplikasi nya,1,0,4.7.0,2024-01-31 08:21:27,,,4.7.0
524e30cf-82e0-49bc-a1ad-2ab1b2e6123e,edy suhadi,https://play-lh.googleusercontent.com/a/ACg8ocImgyjWax4F9jQVFCo681N6oMIAPKk-0VXgUATH-SlN=mo,Bagus,5,0,4.7.0,2024-01-31 08:15:41,,,4.7.0
1c97ece1-c021-46b9-86a3-f7488d63c1c0,Fitriani Tayebtaba,https://play-lh.googleusercontent.com/a-/ALV-UjVDphI5uDly4YXqgWxbX_O-_AbWbegi1KiY2jaM9WwVsA,Kode otp nya gak ada🤣,1,0,4.7.0,2024-01-31 08:13:11,,,4.7.0
2ca479c6-c469-4137-9a31-1e5f1cd37a52,SHAM BANI,https://play-lh.googleusercontent.com/a-/ALV-UjWT_Q5Y0_Ip2kiVuvHgQ9EMorw4VM2vqftySB25GNRLchY,Bagus JKN,4,0,4.7.0,2024-01-31 08:12:00,,,4.7.0
3a7036c1-77fa-43d3-850d-0c66a7efbb69,syah azwar,https://play-lh.googleusercontent.com/a-/ALV-UjXJYiCE8c7e77rWLzgVLDNZgpNAsmpeE0eBxNeA4zVQxg,goood,5,0,4.7.0,2024-01-31 08:02:45,,,4.7.0
9f69cf8c-0eee-48fc-adae-b2295503e324,Debby Dewi,https://play-lh.googleusercontent.com/a/ACg8ocIv4FTat88enjmU3bGRIMDx6HlPHBeiDY3jE5VZC12k=mo,Bagus,5,0,4.7.0,2024-01-31 07:44:33,,,4.7.0
d05e440b-e78c-43dc-9b68-0e1fdc176169,Udin Kacel,https://play-lh.googleusercontent.com/a-/ALV-UjUURUhm_q2YmnVIJBuX8ulPoWUDyHDKX007CI6mT21UPeM,Ini gimana sihh. Padahal nomer udah sesuai. Sinyal juga ada. Kok sms kode verifikasi nya ngk muncul2. Udah nunggu sampe berkali2 tetep aja ngk muncul2. Udah lama lagib nunggunya. Tolong lahhh di perbaiki,1,0,4.7.0,2024-01-31 07:31:08,,,4.7.0
37f0a3e4-4233-47e1-b8d7-19261cf1b885,puput saputri,https://play-lh.googleusercontent.com/a/ACg8ocIXfI0Wc0YG7lP3nkdcb8ZgAIB_XbI7LT3UvHIon7pC=mo,baik,3,0,4.7.0,2024-01-31 07:30:15,,,4.7.0
bbc071ad-ae3a-4899-8bc7-e4462004e61f,Rafflecio Andromeda,https://play-lh.googleusercontent.com/a-/ALV-UjUh1nhBuiKX3DTM-0hGzHth5ujqh4UYJRvDbmhqvCxZyhU,BPJS IS THE BEST,5,0,4.7.0,2024-01-31 07:27:19,,,4.7.0
c009170c-cb05-4316-b331-92f2b0d2ebb2,Rama Ferdiansyah,https://play-lh.googleusercontent.com/a-/ALV-UjVrGVh4DU3u-tLl0hmtbnjKwDOuAbUMqCpk6WtXO6k8vA,Makin sini makin Kacau aplikasi jkn mobile..,3,0,4.7.0,2024-01-31 07:19:16,,,4.7.0
4c3552ea-39cc-4e08-bea7-9680ab2acebb,Hino Sari aprians,https://play-lh.googleusercontent.com/a/ACg8ocIYGVdIXaXgjg3-m0co7_44F0M7qDkAH_OMVcu1keYm=mo,SMS nya lama masuk nya gak jelas banget,1,0,4.7.0,2024-01-31 07:15:08,,,4.7.0
e2640112-dd4c-4f58-9c48-7f1e4ab3b29a,ADE HIDAYAT,https://play-lh.googleusercontent.com/a-/ALV-UjWg1YEBAOcBABEQT2ORtyl5wrMgl-cZGh46bmuHVcL2GTI,"buruk nunggu dikode OTP nya,,gak ngirim ngirim...sampe 200dtk lebih",1,0,4.6.0,2024-01-31 07:06:12,,,4.6.0
b59ffe1d-a0d4-46c7-8555-47b0346aa155,Dudeh Ans,https://play-lh.googleusercontent.com/a/ACg8ocII9XHWui-cZHP0B2bmds6_QSTDUlq7YPO3qyReKZjR=mo,pas daftar gak bisa verifikasi no tlp,1,0,4.7.0,2024-01-31 07:04:18,,,4.7.0
9864acfe-6e8d-4f73-a265-01d8159b1f9c,Novi Tasari,https://play-lh.googleusercontent.com/a/ACg8ocLzNkN3G3yRUy5GANzNHmpYQp4onc8FpE95W8iy8dJs=mo,Aplikasi monyet ootp SMS aja gak masuk masuk aplikasi sialan,1,0,4.7.0,2024-01-31 06:57:47,,,4.7.0
d4ab66f0-7ec3-40fa-b4ea-392932c5960d,Toha Siregar,https://play-lh.googleusercontent.com/a-/ALV-UjX7hLvuCBw3EyeAY3EYSfPpERdQyzyn1mB5f7vNqjwQ4z0,Kenpa verifikasi kode OTP susah amat. Kodenya ga dikirimin padahal udh berkali² nunggunya hadeeeeh. RIBET AMAT YAK,1,0,4.6.0,2024-01-31 06:47:54,,,4.6.0
d5ffc0d6-916e-4c06-aec2-75d58ce34035,reina endiyah,https://play-lh.googleusercontent.com/a-/ALV-UjUTfLMLbsVUZtUPj-ZRp-GXCYkFzNV7U8QfsNA835vt,Terimakasih atas kemudahan2 yg didapat dr aplikasi inj,5,0,4.7.0,2024-01-31 06:46:35,,,4.7.0
fe9df4a2-d6f2-41a0-a765-ff4cc03dd276,prio indar,https://play-lh.googleusercontent.com/a-/ALV-UjXaldZrlhw337fUFM4Q-6r5gZ61Jj8jvvwJJmCUQZ-JFA,Aplikasi sampah ga bisa di pakai ga pernah dapet verifikasi OTP.. aplikasi sekelas negara kok begini. Hahaha,1,0,4.7.0,2024-01-31 06:45:50,,,4.7.0
b78f5549-2196-4f7d-a7fe-dd32a14e2ed7,- Yato -,https://play-lh.googleusercontent.com/a-/ALV-UjXjHqPpppk5MmMvVzQ31l4adXD9ER64BCZmRL8Kdx08J_A,"makin ga jelas aplikasinya, padahal jaringan lancar. tapi notif nya sedang offline trus, bukannya makin mudah malah makin susah",1,0,,2024-01-31 06:44:01,,,
1ebc52df-ae7f-4e17-a1e5-bca5ef85d9fa,Eko Prayitno979,https://play-lh.googleusercontent.com/a-/ALV-UjUP5Uf1Cm65kjho3AQHRUK8T1AP2OPb2ky8NZwWAxsL5Vg,sangat bagus sekali,5,0,4.7.0,2024-01-31 06:43:20,,,4.7.0
7bd0b40e-931d-487e-84b9-ec029e418361,Abdul Majid,https://play-lh.googleusercontent.com/a-/ALV-UjWSsZSsx2LSxLt-Th-53YDCvENWuLTUfUHhNS9J86REcQ,"Mantap,respon cepat,aplikasinya tidak tersendat,lancarrr jaya",5,0,4.7.0,2024-01-31 06:41:45,,,4.7.0
204c0b4b-ec94-4475-9db4-df5a78b049f6,Linda Yusnani,https://play-lh.googleusercontent.com/a-/ALV-UjVkHCIUTF6o5MqWZMKgK2ADcHLygqwMVjuSZMJiBzhuJw,Mantap,5,0,4.7.0,2024-01-31 06:31:21,,,4.7.0
001a0ece-93d4-420c-8761-690f08c9597d,Dislyte Iff5,https://play-lh.googleusercontent.com/a/ACg8ocL73U1xnW5ePi9D7Q-eLGLoZptRjSlc6JvdbgaflMnh=mo,"Cukup membantu, ga perlu antri ke kantor bpjs. Akan tetapi aplikasi sering kali error dan tidak dapat melanjutkan proses",4,0,4.7.0,2024-01-31 06:25:27,,,4.7.0
de1b2c30-5860-496d-beef-636a7c6505db,Rahmat Habibillah,https://play-lh.googleusercontent.com/a/ACg8ocL-iXdkaeqbsLi3YP8NzvqD5AGgcnX1QfegrVyo71l6=mo,Gampang,4,0,4.7.0,2024-01-31 06:08:02,,,4.7.0
d38b2124-e9cc-41f6-9c7a-c7ff33d0565f,Dzul “Faiz” Alfaaizi,https://play-lh.googleusercontent.com/a-/ALV-UjUb_mmh2Myg3QepgAj9qBr7pfVYUu8ZxSww9If94-U8yb4,"Bagus, tp data anak saya yang ke 3 tidak masuk",4,0,4.7.0,2024-01-31 06:01:53,,,4.7.0
592ccc8c-9d39-4bb2-8d99-20afbd1c5301,sri zunaidah,https://play-lh.googleusercontent.com/a/ACg8ocKRx9SjkmQTBmE8L5slbh3Ab6rnTr8tRllF-wysCHSm=mo,Aplikasi tidak bisa berjalan pada Emulator di handphone saya. Apakah ada solusi?,1,0,4.7.0,2024-01-31 06:01:51,,,4.7.0
8110bf8c-2a69-42a9-8739-f0713a85de25,jey Arief,https://play-lh.googleusercontent.com/a-/ALV-UjVStM8eS4Dt0wuy3JL2jGQ6Qh7CsC5QUvDJ1GwMbQt_AXc,JKN OK,5,0,4.7.0,2024-01-31 05:59:59,,,4.7.0
7225d2bd-119e-4993-ab9d-022d20d1faea,IKHSAN ADI SETIAWAN,https://play-lh.googleusercontent.com/a-/ALV-UjU4MSiG_Dos0ewkiIfPkKLqjGDvYo6ZX2iUedcwiYbyDw,Bukan mempermudah tapi Sangat mempersulit .,1,0,4.7.0,2024-01-31 05:59:00,,,4.7.0
c5da737d-e046-4f6e-8cd6-7808482e253d,Cak Ulum,https://play-lh.googleusercontent.com/a-/ALV-UjXTtwdVWar30PBOwy-Yd4eiJO2i27vY9ChjiA7fVw15Eg,Mantaaapp,5,0,4.7.0,2024-01-31 05:46:37,,,4.7.0
a20c8871-b95e-4986-8ece-6f4eb44c2f1c,Siti Amatullah,https://play-lh.googleusercontent.com/a/ACg8ocLuasSPVNPOPuJwLrjev5uwcf-bfemx1Y3StjhUN-5n=mo,Masyaallah terbantu sekali saya dengan app ini ..,5,0,4.7.0,2024-01-31 05:38:54,,,4.7.0
4e5f0310-38dc-4f6f-b41f-dd6a0e425947,Alan Maulana,https://play-lh.googleusercontent.com/a-/ALV-UjWy7AL3qKYsl_r_gsFDGBDm55K_0E0O0hErzfcQgN3Jaw,"Nggk dapet dapet kode OTP ,ntah harus bagaimana",1,0,4.7.0,2024-01-31 05:38:28,,,4.7.0
41f3086c-744c-4343-9b3d-e006be0354ba,Ahmad Zulfahmi Lubis,https://play-lh.googleusercontent.com/a/ACg8ocKlflfszq4WORQHsO3avE1h8s8UTAUTXah7bkUb5IvM=mo,Good,4,0,4.7.0,2024-01-31 05:26:44,,,4.7.0
249f6963-c3b2-4497-ac61-91be786ebf93,kresna octa,https://play-lh.googleusercontent.com/a/ACg8ocLENb6avZprQ5daO3NT9-3tGT0dyiHXPWDK8ezNQCyH=mo,mantabb bosku,5,0,4.7.0,2024-01-31 05:21:12,,,4.7.0
9e6fd455-6463-41cf-8e0b-ef32ee766916,ferryawan rusli,https://play-lh.googleusercontent.com/a/ACg8ocLpUrETXuUJkxifVLLUqbicO44xnikPfJ2uc9IVjhlr=mo,Sangat membantu,5,0,4.7.0,2024-01-31 05:03:33,,,4.7.0
04612ea6-eab1-486a-a332-f33437796aed,Xiiao ShuLang,https://play-lh.googleusercontent.com/a-/ALV-UjVwA4bp9X8Xh724SZnuVrvkm5r7zxtu4Qlv-11HAetTew,"apknya gx genah,, gx beres,, daftar ud login minta dftar outodebit dah dimasukin sesuai rek no OTP gx masuk, geram liat apk ne gx ad gunanya,, bgus pke kartu fisik az dripda oline gx ad fungsi buat naik darah setiap login",1,0,4.7.0,2024-01-31 04:46:10,,,4.7.0
ab8da210-3e8b-4ef3-ab55-de33c2452b76,Chairuddin Uud,https://play-lh.googleusercontent.com/a-/ALV-UjXXlPNU31YiUiJx5a-SsOI67jkY3nTxhSlAaV1Nj8Kn4Ek,Sangat membantu kebutuhan pelayanan kesehatan sekeluarga,5,0,4.7.0,2024-01-31 04:44:04,,,4.7.0
5f2b17ee-ff77-47ba-ae71-88b2070c3b25,Ela Komariah,https://play-lh.googleusercontent.com/a-/ALV-UjU5e5qLxuF3Ah_WKBesC9JVlWutpJBZ_vAcZ5bXMH-X4Q,Good,5,0,4.7.0,2024-01-31 04:40:31,,,4.7.0
455799ab-8045-476e-b91b-20ae216c5386,BAYU WISNU BUDI HARYANTO AMd. Kom.,https://play-lh.googleusercontent.com/a-/ALV-UjU88RuXqcPel3us8M9GgsH2XLqr3kqBsXaMD3NIibogB0k,bagus,5,0,4.7.0,2024-01-31 04:32:45,,,4.7.0
f8c857d4-f0d0-489b-8560-5a9325ef0566,Heriyanto Pakde,https://play-lh.googleusercontent.com/a-/ALV-UjUEjS8zxlTkrz7i33gTemfzGzX--Xa0fZ2IpXlWVchq0w,App jkn sangat membantu sekali...semoga kedepannya dapat lebih dipermudah dan ditambah menu2nya,5,0,4.7.0,2024-01-31 04:27:59,,,4.7.0
83416ade-96d7-4863-aa5d-f1eba86e2154,Rahmat Hidayat,https://play-lh.googleusercontent.com/a-/ALV-UjVjzF_K8WdxvvyF_XnEKCjgNpf9dbvUEUUVBesDroHKWA,"Sy sudah masukan no nik di sistim salah saya coba pakai no kesehatan juga salah ini yg salah sy apa sistim nya ....tolong di perbaiki sistim nya biar pengguna yang akan menggunakan aplikasi ini bisa mudah mengakses nya , terimakasih",1,0,4.3.0,2024-01-31 04:25:19,,,4.3.0
03073254-8f10-4921-b89d-7ed6b656bf91,Herman Asstrolembang,https://play-lh.googleusercontent.com/a/ACg8ocL_teblK_M4-mu2YcGFV-6tbHtOijlDC_UmGR_TFHcC=mo,Over all nice,5,0,4.7.0,2024-01-31 04:19:29,,,4.7.0
6ce92333-0183-4b24-944a-1fcea8768330,Sulaeman,https://play-lh.googleusercontent.com/a-/ALV-UjU01U8kyo4atlaNTvHBBtD06YLPsRrtq-Z6Lt0ki-VoWffP,Hp ga pernah di root di bilang HP sudah di root.. Bagaimana ini saya ga bisa buka aplikasi nya.. Tolong di perbaiki sistem nya Min,1,0,4.7.0,2024-01-31 04:18:57,,,4.7.0
56eec046-6748-4bb7-a627-2511324a9bda,Lilis Dewi mulyani,https://play-lh.googleusercontent.com/a-/ALV-UjXIKkeJ1vFPPq6tc0Lp7VGr5WdRFlRVBNbsbR6LBpTBSMg,Aplikasinya sangat membantu,5,0,4.7.0,2024-01-31 04:07:43,,,4.7.0
270e7fea-0e7e-45dc-a324-ab4dd9eb2790,Purwanto Is The Best,https://play-lh.googleusercontent.com/a/ACg8ocIgjm5T1nzNBQfzcO_eUD1kJ-4_vfnUNLHd_XhyGWdN=mo,Mantap bpjs pangandaran,5,0,,2024-01-31 04:03:17,,,
7695949e-413e-49bd-a048-b29b489c09de,atep holidin,https://play-lh.googleusercontent.com/a/ACg8ocIJJESHbN1fuBCn7RlTecISKaD_g2EqsHmCBcUHkZvu=mo,semakin memudahkan untuk pindah faskes dan pendaftaran secara online nya.,5,0,4.7.0,2024-01-31 03:58:23,,,4.7.0
45b413cb-4485-4e38-a42a-13a2d8d7bd54,Yudha Setiawan,https://play-lh.googleusercontent.com/a/ACg8ocJFoTr2z8Q3eLBki26jwrta3SpHRduhvJ9PC-XX1kpw=mo,Sudah daftar online dapat no. 2 malah ngantri nya urutan 24 Mending daftar manual ngapain pake app ini,1,0,4.7.0,2024-01-31 03:58:08,,,4.7.0
0df11e19-eea3-46a4-938b-f0b31c797f4c,adi nur sahputra Putra,https://play-lh.googleusercontent.com/a/ACg8ocIim7d6lo79Bc66h0c3HogNs70zk3ammjAZ4dLleqUn=mo,Ok,5,0,,2024-01-31 03:57:54,,,
32e55e6c-d34a-4335-972b-837b8d806686,ricky Ep,https://play-lh.googleusercontent.com/a-/ALV-UjWgcni52naczOL7iuT3yFgcIei4alOoPrtRBJk_LTqvIY0,Oc,5,0,,2024-01-31 03:57:29,,,
7f4083da-d322-47cc-bd97-36017d5e611f,Purwanto Ceria,https://play-lh.googleusercontent.com/a-/ALV-UjW3ItP-W_XJ6aU_KfwhTemJV6CApcmaap9AN5k9U3a-HCI,"Segera perbaiki, ngurusi sistem bermasalah gak selesai.",1,0,4.7.0,2024-01-31 03:47:47,,,4.7.0
b37c2472-24d4-4e44-90c5-e54e3d98a80e,Neeznaan Al husain,https://play-lh.googleusercontent.com/a/ACg8ocLQZbxFazPVpaviS1CCdzmrqW2yNRW-UZZJF2ZcyJyU=mo,Mantappp bgt,5,0,4.6.0,2024-01-31 03:47:10,,,4.6.0
c04f528f-68c3-4336-b18f-131df92a6b24,Ani Susanti,https://play-lh.googleusercontent.com/a/ACg8ocKT58Bq9C3Un5XD8Q7Zs1_4ygHfUww0tUsoBFQJ8zDA=mo,ngk bs d buka dah install hapus install hapus tetep aja ngk bs,2,0,4.7.0,2024-01-31 03:46:44,,,4.7.0
f1e4778e-c7e6-48f2-94f3-e3695bf5cf95,Agustyas Setya,https://play-lh.googleusercontent.com/a/ACg8ocJZ-xaBQnmxVWPiruuPyt896TKyeeFZExyZYOM9pwoy=mo,Aplikasinya sangat membantu,4,0,4.7.0,2024-01-31 03:39:02,,,4.7.0
42465ec1-2530-45ba-8a8d-7bbca63918b1,Erlis Aja,https://play-lh.googleusercontent.com/a/ACg8ocLV96n-WDK8bXoCiHpRQBhQQNnt0FyHAR8mwsML6P4c=mo,Bokjs mantap,5,0,,2024-01-31 03:38:35,,,
4914a7df-8843-48a3-93dd-ac824979fdd7,Yandri Yansyah,https://play-lh.googleusercontent.com/a-/ALV-UjUufMayV7DgkgXFrTsBHUl-8z8i3ygpgeZExkU8xBqXpw,Sangat puas dan mudah di akses,5,0,4.7.0,2024-01-31 03:37:45,,,4.7.0
9a61ca11-31fa-4fdd-97af-0e5d59320002,ayu permata sari,https://play-lh.googleusercontent.com/a-/ALV-UjUHURmP5xoiXpqYbiMysUKAJm91ovwopm28Cz8mPSCINAw,"Haruskah ganti hp karena setiap login, tidak bisa berjalan sesuai emulator. Jd aplikasi tidak bisa di gunakan.",1,1,4.7.0,2024-01-31 03:33:06,,,4.7.0
bb98491f-30c2-45eb-b9c3-4096fc26b76a,Putri Iss,https://play-lh.googleusercontent.com/a/ACg8ocLa5vMB37vTCKDA04ENe2KCxpiFEOgxulPw3-2MhyQ-=mo,Memuaskan,5,0,4.7.0,2024-01-31 03:30:47,,,4.7.0
c673c364-85ef-4979-9e35-486cb8b44098,muhamad wahyudi,https://play-lh.googleusercontent.com/a-/ALV-UjUwc0f2LUfNorO8bwBruYWu18_2LTqdlUBqC6L0ovNEfw,Gagal terus merubah alamat faskes ... aplikasi ga keurus ni kbnyakan downnya,1,0,4.7.0,2024-01-31 03:27:07,,,4.7.0
c3d11ffb-0341-41a3-b64b-7ab2b428c4c2,argus purnama,https://play-lh.googleusercontent.com/a-/ALV-UjV-cSVVOjDPx-Xqei7EgS621SHpBAuK9FhqxMB3_IJGfSU,Tidak bisa menerima kode OTP,4,0,4.7.0,2024-01-31 03:19:27,,,4.7.0
0ecdd462-24d8-4f02-8cde-4751c85abfd8,Theodorus Nico Wahyu P,https://play-lh.googleusercontent.com/a-/ALV-UjU1piyjlzO1ZEy47XHchWR7aj810r4yYRqr2qlOQncan08,Sangat membantu,5,0,,2024-01-31 03:16:20,,,
7dd50eee-da3a-4cfb-9321-a957ec03fd91,Rahmat Hidayat (Bang ame),https://play-lh.googleusercontent.com/a-/ALV-UjUPKUykHqPUtNjCYqX_X-yUYXN3BMv54q3bzEg8dfOI4A,Sudah sangat baik,5,0,4.7.0,2024-01-31 03:03:58,,,4.7.0
54a4f571-7318-48b3-ae34-99e66db9d636,Daniel Anugrah,https://play-lh.googleusercontent.com/a/ACg8ocJv3b0E3hMnKyrQpYIL3EHsyNoBDndzBfaHy5gqK7vB=mo,Bagus dan jelas fitunya,5,0,4.7.0,2024-01-31 03:02:43,,,4.7.0
861d2738-110a-41b7-996e-ccac339ffc15,Deden Supriansyah,https://play-lh.googleusercontent.com/a/ACg8ocKefKJMZD6xpYFsSt4jya_tHZluOuDApz97JjX7QM3c=mo,Sangat membantu,5,0,4.7.0,2024-01-31 02:59:31,,,4.7.0
525efc52-d063-45ef-b01a-47d2414eacb2,Mulyadi Asmawi,https://play-lh.googleusercontent.com/a-/ALV-UjXfcdJoJeBx1387E3847yV6e5iIShv9fj6lo69Cp__H0g,"Tidak berfungsi, notifnya berjalan pada emulator. Padahal hp normal tidak di otak atik, dan sebelumnya bisa lancar tanpa kendala. Aneh dan membagongkan.",1,0,,2024-01-31 02:57:11,,,
061d03be-388d-4e3d-bc92-455c4453dbb2,Muhamad Syakuro,https://play-lh.googleusercontent.com/a-/ALV-UjV2BtPsmGMoPwH84ONr0Yg0yzZHqSP5o6inr-K3pMFsVg,Mempermudah semua nya,5,0,,2024-01-31 02:41:06,,,
8dced033-fbc9-4891-9d59-d9c598b71ff2,Hendri Ariawan,https://play-lh.googleusercontent.com/a/ACg8ocLY0FPxgDNTc986dtSY1LwQvS2gVr__FHtNPEeMdmgN=mo,agak lelet saat daftar lama mengirim otp ke no hp klw email cepat cepat !!!! minta tolong di perbaiki !!!!,1,0,4.7.0,2024-01-31 02:39:05,,,4.7.0
